session_id,user_id,device,traffic_source,region,event_stage,event_timestamp,order_value
S106630,U35189,desktop,organic_search,South,checkout_start,2025-12-21 08:52:00,
S106631,U19247,desktop,email,West,view_product,2025-11-27 21:04:00,
S106632,U39521,desktop,social,South,view_product,2025-12-25 20:26:00,
S106633,U10363,mobile,email,West,view_product,2025-10-08 10:43:00,
S106633,U10363,mobile,email,West,add_to_cart,2025-10-08 10:46:00,
S106633,U10363,mobile,email,West,checkout_start,2025-10-08 10:52:00,
S106634,U12000,tablet,direct,South,view_product,2025-10-12 20:34:00,
S106635,U18557,mobile,organic_search,North,view_product,2025-12-01 11:37:00,
S106635,U18557,mobile,organic_search,North,add_to_cart,2025-12-01 11:42:00,
S106636,U34463,mobile,email,West,view_product,2025-11-24 02:39:00,
S106637,U36373,desktop,organic_search,West,view_product,2025-12-27 12:50:00,
S106637,U36373,desktop,organic_search,West,add_to_cart,2025-12-27 12:52:00,
S106638,U13577,mobile,email,East,view_product,2025-10-31 08:00:00,
S106639,U10066,mobile,direct,South,view_product,2025-11-20 20:23:00,
S106640,U34804,desktop,organic_search,East,view_product,2025-11-29 11:26:00,
S106641,U35874,desktop,organic_search,East,view_product,2025-11-28 06:46:00,
S106641,U35874,desktop,organic_search,East,add_to_cart,2025-11-28 06:54:00,
S106641,U35874,desktop,organic_search,East,checkout_start,2025-11-28 06:57:00,
S106641,U35874,desktop,organic_search,East,purchase,2025-11-28 06:58:00,84.2
S106642,U38391,mobile,social,East,view_product,2025-12-18 00:50:00,
S106643,U19954,desktop,paid_ads,South,view_product,2025-11-01 01:39:00,
S106644,U37933,mobile,organic_search,South,view_product,2025-10-16 09:44:00,
S106645,U11535,mobile,organic_search,West,view_product,2025-10-13 12:53:00,
S106646,U40333,mobile,organic_search,South,view_product,2025-10-02 10:13:00,
S106647,U29420,mobile,organic_search,South,view_product,2025-12-09 19:00:00,
S106648,U44615,tablet,email,North,view_product,2025-12-21 13:09:00,
S106649,U14090,mobile,organic_search,West,view_product,2025-10-15 11:55:00,
S106649,U14090,mobile,organic_search,West,add_to_cart,2025-10-15 11:57:00,
S106650,U13308,mobile,organic_search,West,view_product,2025-11-20 03:25:00,
S106651,U24434,mobile,direct,West,view_product,2025-11-28 01:21:00,
S106652,U27641,desktop,email,North,view_product,2025-10-16 14:42:00,
S106653,U40754,mobile,social,West,view_product,2025-12-17 13:43:00,
S106653,U40754,mobile,social,West,add_to_cart,2025-12-17 13:48:00,
S106653,U40754,mobile,social,West,checkout_start,2025-12-17 13:49:00,
S106654,U35378,tablet,paid_ads,North,view_product,2025-12-10 14:17:00,
S106655,U14536,mobile,paid_ads,South,view_product,2025-10-20 19:55:00,
S106656,U24351,mobile,email,North,view_product,2025-12-05 21:48:00,
S106657,U43887,mobile,organic_search,East,view_product,2025-11-30 14:54:00,
S106658,U43321,mobile,paid_ads,South,view_product,2025-11-02 06:29:00,
S106659,U36428,desktop,paid_ads,West,view_product,2025-12-08 21:27:00,
S106660,U39294,desktop,organic_search,East,view_product,2025-12-04 05:44:00,
S106660,U39294,desktop,organic_search,East,add_to_cart,2025-12-04 05:45:00,
S106660,U39294,desktop,organic_search,East,checkout_start,2025-12-04 05:49:00,
S106660,U39294,desktop,organic_search,East,purchase,2025-12-04 05:55:00,67.76
S106661,U31820,mobile,paid_ads,East,view_product,2025-10-03 03:51:00,
S106662,U24161,desktop,organic_search,West,view_product,2025-11-27 04:46:00,
S106663,U14301,mobile,organic_search,East,view_product,2025-11-18 14:48:00,
S106664,U14334,mobile,social,East,view_product,2025-10-03 17:10:00,
S106665,U21961,mobile,organic_search,East,view_product,2025-11-21 09:38:00,
S106666,U17800,mobile,direct,South,view_product,2025-11-27 02:26:00,
S106667,U13665,mobile,email,East,view_product,2025-12-25 20:10:00,
S106668,U24196,desktop,organic_search,North,view_product,2025-11-17 18:26:00,
S106669,U40748,mobile,paid_ads,North,view_product,2025-10-29 03:56:00,
S106670,U14111,desktop,organic_search,East,view_product,2025-10-14 16:46:00,
S106670,U14111,desktop,organic_search,East,add_to_cart,2025-10-14 16:50:00,
S106670,U14111,desktop,organic_search,East,checkout_start,2025-10-14 16:55:00,
S106670,U14111,desktop,organic_search,East,purchase,2025-10-14 16:56:00,71.53
S106671,U38842,mobile,email,North,view_product,2025-11-08 13:46:00,
S106671,U38842,mobile,email,North,add_to_cart,2025-11-08 13:51:00,
S106671,U38842,mobile,email,North,checkout_start,2025-11-08 13:54:00,
S106671,U38842,mobile,email,North,purchase,2025-11-08 14:03:00,28.31
S106672,U16438,mobile,paid_ads,South,view_product,2025-12-18 08:58:00,
S106672,U16438,mobile,paid_ads,South,add_to_cart,2025-12-18 09:00:00,
S106673,U14760,mobile,organic_search,South,view_product,2025-11-25 17:38:00,
S106673,U14760,mobile,organic_search,South,add_to_cart,2025-11-25 17:45:00,
S106674,U13275,mobile,paid_ads,West,view_product,2025-12-06 02:57:00,
S106675,U29103,desktop,organic_search,East,view_product,2025-10-11 13:57:00,
S106676,U35476,desktop,email,North,view_product,2025-10-14 15:48:00,
S106677,U19968,mobile,email,East,view_product,2025-10-21 00:26:00,
S106678,U40722,mobile,social,North,view_product,2025-12-11 00:21:00,
S106679,U32586,desktop,organic_search,South,view_product,2025-11-05 21:00:00,
S106679,U32586,desktop,organic_search,South,add_to_cart,2025-11-05 21:08:00,
S106679,U32586,desktop,organic_search,South,checkout_start,2025-11-05 21:14:00,
S106679,U32586,desktop,organic_search,South,purchase,2025-11-05 21:20:00,158.84
S106680,U21576,mobile,paid_ads,East,view_product,2025-10-01 01:14:00,
S106680,U21576,mobile,paid_ads,East,add_to_cart,2025-10-01 01:16:00,
S106680,U21576,mobile,paid_ads,East,checkout_start,2025-10-01 01:22:00,
S106681,U37107,mobile,paid_ads,North,view_product,2025-11-27 11:37:00,
S106682,U38521,mobile,email,South,view_product,2025-10-20 21:19:00,
S106683,U40686,mobile,direct,West,view_product,2025-11-03 20:06:00,
S106684,U32690,desktop,paid_ads,South,view_product,2025-10-24 11:04:00,
S106685,U12483,desktop,organic_search,North,view_product,2025-10-02 04:55:00,
S106686,U36444,mobile,email,South,view_product,2025-10-28 08:59:00,
S106687,U18774,mobile,paid_ads,South,view_product,2025-11-26 15:44:00,
S106688,U13595,desktop,social,East,view_product,2025-12-13 09:54:00,
S106689,U37698,desktop,direct,South,view_product,2025-10-31 19:42:00,
S106690,U34296,mobile,organic_search,East,view_product,2025-10-26 22:17:00,
S106690,U34296,mobile,organic_search,East,add_to_cart,2025-10-26 22:20:00,
S106690,U34296,mobile,organic_search,East,checkout_start,2025-10-26 22:25:00,
S106690,U34296,mobile,organic_search,East,purchase,2025-10-26 22:27:00,39.75
S106691,U32208,desktop,paid_ads,West,view_product,2025-11-21 19:17:00,
S106692,U34291,mobile,organic_search,North,view_product,2025-10-27 19:34:00,
S106693,U33756,desktop,organic_search,East,view_product,2025-11-01 05:57:00,
S106694,U40838,desktop,organic_search,East,view_product,2025-10-02 16:48:00,
S106694,U40838,desktop,organic_search,East,add_to_cart,2025-10-02 16:56:00,
S106694,U40838,desktop,organic_search,East,checkout_start,2025-10-02 17:00:00,
S106694,U40838,desktop,organic_search,East,purchase,2025-10-02 17:03:00,182.24
S106695,U19807,mobile,organic_search,South,view_product,2025-10-19 08:15:00,
S106695,U19807,mobile,organic_search,South,add_to_cart,2025-10-19 08:18:00,
S106695,U19807,mobile,organic_search,South,checkout_start,2025-10-19 08:20:00,
S106695,U19807,mobile,organic_search,South,purchase,2025-10-19 08:28:00,177.28
S106696,U38341,mobile,direct,East,view_product,2025-11-25 05:35:00,
S106696,U38341,mobile,direct,East,add_to_cart,2025-11-25 05:39:00,
S106697,U34496,mobile,organic_search,North,view_product,2025-10-02 13:45:00,
S106697,U34496,mobile,organic_search,North,add_to_cart,2025-10-02 13:51:00,
S106698,U44288,mobile,paid_ads,North,view_product,2025-11-09 16:10:00,
S106699,U29176,mobile,organic_search,North,view_product,2025-11-30 21:34:00,
S106699,U29176,mobile,organic_search,North,add_to_cart,2025-11-30 21:41:00,
S106699,U29176,mobile,organic_search,North,checkout_start,2025-11-30 21:47:00,
S106699,U29176,mobile,organic_search,North,purchase,2025-11-30 21:55:00,168.44
S106700,U22404,tablet,email,West,view_product,2025-10-03 13:56:00,
S106701,U33671,mobile,paid_ads,West,view_product,2025-10-28 12:01:00,
S106702,U34064,mobile,organic_search,East,view_product,2025-12-08 04:52:00,
S106703,U37398,desktop,direct,South,view_product,2025-10-26 22:42:00,
S106703,U37398,desktop,direct,South,add_to_cart,2025-10-26 22:49:00,
S106704,U34462,mobile,direct,North,view_product,2025-10-09 02:23:00,
S106704,U34462,mobile,direct,North,add_to_cart,2025-10-09 02:26:00,
S106705,U39441,mobile,organic_search,North,view_product,2025-10-28 09:49:00,
S106705,U39441,mobile,organic_search,North,add_to_cart,2025-10-28 09:54:00,
S106706,U39086,mobile,organic_search,West,view_product,2025-11-13 12:54:00,
S106707,U43379,desktop,paid_ads,West,view_product,2025-10-28 23:31:00,
S106707,U43379,desktop,paid_ads,West,add_to_cart,2025-10-28 23:39:00,
S106708,U40968,mobile,social,North,view_product,2025-12-07 00:55:00,
S106709,U31808,desktop,direct,South,view_product,2025-12-04 05:34:00,
S106710,U14931,tablet,organic_search,South,view_product,2025-10-20 20:50:00,
S106711,U35581,desktop,email,East,view_product,2025-11-27 22:47:00,
S106711,U35581,desktop,email,East,add_to_cart,2025-11-27 22:51:00,
S106711,U35581,desktop,email,East,checkout_start,2025-11-27 22:55:00,
S106711,U35581,desktop,email,East,purchase,2025-11-27 23:02:00,70.31
S106712,U28884,desktop,direct,East,view_product,2025-10-15 05:40:00,
S106712,U28884,desktop,direct,East,add_to_cart,2025-10-15 05:47:00,
S106712,U28884,desktop,direct,East,checkout_start,2025-10-15 05:49:00,
S106712,U28884,desktop,direct,East,purchase,2025-10-15 05:58:00,212.76
S106713,U23468,mobile,direct,East,view_product,2025-11-22 08:43:00,
S106713,U23468,mobile,direct,East,add_to_cart,2025-11-22 08:46:00,
S106713,U23468,mobile,direct,East,checkout_start,2025-11-22 08:52:00,
S106714,U17996,mobile,organic_search,South,view_product,2025-12-06 01:28:00,
S106714,U17996,mobile,organic_search,South,add_to_cart,2025-12-06 01:35:00,
S106714,U17996,mobile,organic_search,South,checkout_start,2025-12-06 01:41:00,
S106714,U17996,mobile,organic_search,South,purchase,2025-12-06 01:51:00,178.48
S106715,U23265,mobile,social,East,view_product,2025-11-13 02:02:00,
S106716,U44686,mobile,paid_ads,South,view_product,2025-12-06 23:09:00,
S106717,U14627,mobile,social,West,view_product,2025-10-19 18:33:00,
S106718,U34753,mobile,direct,North,view_product,2025-11-09 22:11:00,
S106719,U34461,desktop,paid_ads,West,view_product,2025-10-14 01:15:00,
S106720,U22494,mobile,email,North,view_product,2025-11-16 12:38:00,
S106720,U22494,mobile,email,North,add_to_cart,2025-11-16 12:45:00,
S106721,U30707,desktop,direct,North,view_product,2025-12-27 18:24:00,
S106722,U14804,mobile,direct,South,view_product,2025-10-28 10:10:00,
S106723,U10109,mobile,paid_ads,West,view_product,2025-10-04 16:04:00,
S106723,U10109,mobile,paid_ads,West,add_to_cart,2025-10-04 16:05:00,
S106723,U10109,mobile,paid_ads,West,checkout_start,2025-10-04 16:08:00,
S106724,U21430,desktop,organic_search,South,view_product,2025-11-21 00:15:00,
S106725,U37131,desktop,paid_ads,North,view_product,2025-12-04 20:21:00,
S106726,U43134,desktop,organic_search,East,view_product,2025-11-03 08:13:00,
S106727,U41979,mobile,direct,South,view_product,2025-10-15 06:11:00,
S106728,U42397,mobile,organic_search,West,view_product,2025-11-23 06:55:00,
S106729,U24657,tablet,organic_search,North,view_product,2025-12-15 02:43:00,
S106730,U13592,tablet,organic_search,East,view_product,2025-10-30 16:57:00,
S106730,U13592,tablet,organic_search,East,add_to_cart,2025-10-30 17:01:00,
S106730,U13592,tablet,organic_search,East,checkout_start,2025-10-30 17:06:00,
S106731,U41995,mobile,direct,East,view_product,2025-11-18 16:45:00,
S106732,U21572,desktop,paid_ads,North,view_product,2025-12-11 03:35:00,
S106733,U12159,mobile,direct,North,view_product,2025-12-07 23:30:00,
S106733,U12159,mobile,direct,North,add_to_cart,2025-12-07 23:33:00,
S106733,U12159,mobile,direct,North,checkout_start,2025-12-07 23:39:00,
S106734,U24968,mobile,paid_ads,North,view_product,2025-10-16 05:24:00,
S106735,U38885,mobile,paid_ads,East,view_product,2025-11-19 00:13:00,
S106735,U38885,mobile,paid_ads,East,add_to_cart,2025-11-19 00:17:00,
S106735,U38885,mobile,paid_ads,East,checkout_start,2025-11-19 00:18:00,
S106735,U38885,mobile,paid_ads,East,purchase,2025-11-19 00:20:00,106.79
S106736,U11111,mobile,organic_search,East,view_product,2025-10-23 22:15:00,
S106737,U42370,mobile,organic_search,East,view_product,2025-12-07 17:35:00,
S106737,U42370,mobile,organic_search,East,add_to_cart,2025-12-07 17:37:00,
S106737,U42370,mobile,organic_search,East,checkout_start,2025-12-07 17:42:00,
S106738,U11584,mobile,email,West,view_product,2025-10-28 00:54:00,
S106738,U11584,mobile,email,West,add_to_cart,2025-10-28 01:01:00,
S106738,U11584,mobile,email,West,checkout_start,2025-10-28 01:05:00,
S106738,U11584,mobile,email,West,purchase,2025-10-28 01:12:00,33.33
S106739,U16745,mobile,direct,North,view_product,2025-12-13 11:14:00,
S106739,U16745,mobile,direct,North,add_to_cart,2025-12-13 11:15:00,
S106739,U16745,mobile,direct,North,checkout_start,2025-12-13 11:16:00,
S106739,U16745,mobile,direct,North,purchase,2025-12-13 11:19:00,170.34
S106740,U14222,desktop,organic_search,South,view_product,2025-11-20 20:10:00,
S106740,U14222,desktop,organic_search,South,add_to_cart,2025-11-20 20:11:00,
S106740,U14222,desktop,organic_search,South,checkout_start,2025-11-20 20:17:00,
S106740,U14222,desktop,organic_search,South,purchase,2025-11-20 20:18:00,51.21
S106741,U15961,desktop,organic_search,East,view_product,2025-10-01 02:55:00,
S106742,U28169,desktop,social,West,view_product,2025-12-18 12:05:00,
S106743,U25480,mobile,email,West,view_product,2025-10-05 14:31:00,
S106743,U25480,mobile,email,West,add_to_cart,2025-10-05 14:39:00,
S106743,U25480,mobile,email,West,checkout_start,2025-10-05 14:45:00,
S106743,U25480,mobile,email,West,purchase,2025-10-05 14:51:00,24.96
S106744,U10471,mobile,paid_ads,West,view_product,2025-10-27 22:43:00,
S106745,U32992,desktop,organic_search,South,view_product,2025-10-31 06:23:00,
S106745,U32992,desktop,organic_search,South,add_to_cart,2025-10-31 06:30:00,
S106745,U32992,desktop,organic_search,South,checkout_start,2025-10-31 06:34:00,
S106745,U32992,desktop,organic_search,South,purchase,2025-10-31 06:36:00,22.31
S106746,U27832,mobile,paid_ads,West,view_product,2025-10-16 15:15:00,
S106746,U27832,mobile,paid_ads,West,add_to_cart,2025-10-16 15:21:00,
S106747,U32146,desktop,paid_ads,North,view_product,2025-10-27 07:42:00,
S106747,U32146,desktop,paid_ads,North,add_to_cart,2025-10-27 07:49:00,
S106747,U32146,desktop,paid_ads,North,checkout_start,2025-10-27 07:50:00,
S106748,U19819,desktop,organic_search,East,view_product,2025-10-01 15:19:00,
S106748,U19819,desktop,organic_search,East,add_to_cart,2025-10-01 15:23:00,
S106748,U19819,desktop,organic_search,East,checkout_start,2025-10-01 15:29:00,
S106748,U19819,desktop,organic_search,East,purchase,2025-10-01 15:36:00,84.17
S106749,U25499,mobile,email,North,view_product,2025-10-29 12:14:00,
S106750,U43913,mobile,email,East,view_product,2025-12-01 08:12:00,
S106750,U43913,mobile,email,East,add_to_cart,2025-12-01 08:14:00,
S106750,U43913,mobile,email,East,checkout_start,2025-12-01 08:19:00,
S106750,U43913,mobile,email,East,purchase,2025-12-01 08:20:00,20.67
S106751,U29558,mobile,organic_search,North,view_product,2025-11-20 04:43:00,
S106752,U33630,mobile,social,North,view_product,2025-10-12 22:19:00,
S106753,U25805,mobile,direct,North,view_product,2025-11-04 12:23:00,
S106753,U25805,mobile,direct,North,add_to_cart,2025-11-04 12:24:00,
S106753,U25805,mobile,direct,North,checkout_start,2025-11-04 12:27:00,
S106754,U34259,mobile,paid_ads,East,view_product,2025-12-05 22:43:00,
S106755,U29035,mobile,social,West,view_product,2025-11-06 20:10:00,
S106755,U29035,mobile,social,West,add_to_cart,2025-11-06 20:12:00,
S106756,U11393,desktop,email,South,view_product,2025-10-28 05:00:00,
S106756,U11393,desktop,email,South,add_to_cart,2025-10-28 05:06:00,
S106756,U11393,desktop,email,South,checkout_start,2025-10-28 05:11:00,
S106756,U11393,desktop,email,South,purchase,2025-10-28 05:21:00,16.43
S106757,U11036,mobile,paid_ads,North,view_product,2025-12-02 11:02:00,
S106758,U32514,mobile,social,North,view_product,2025-12-14 05:24:00,
S106759,U40243,mobile,organic_search,West,view_product,2025-12-21 11:51:00,
S106759,U40243,mobile,organic_search,West,add_to_cart,2025-12-21 11:58:00,
S106759,U40243,mobile,organic_search,West,checkout_start,2025-12-21 12:02:00,
S106759,U40243,mobile,organic_search,West,purchase,2025-12-21 12:05:00,153.1
S106760,U43764,mobile,organic_search,East,view_product,2025-10-26 23:38:00,
S106761,U32660,mobile,direct,West,view_product,2025-12-08 23:55:00,
S106762,U42704,mobile,direct,South,view_product,2025-10-02 04:56:00,
S106762,U42704,mobile,direct,South,add_to_cart,2025-10-02 05:04:00,
S106762,U42704,mobile,direct,South,checkout_start,2025-10-02 05:05:00,
S106763,U35130,desktop,organic_search,East,view_product,2025-10-30 09:31:00,
S106764,U29356,mobile,organic_search,North,view_product,2025-11-02 09:50:00,
S106764,U29356,mobile,organic_search,North,add_to_cart,2025-11-02 09:58:00,
S106764,U29356,mobile,organic_search,North,checkout_start,2025-11-02 10:03:00,
S106765,U29361,desktop,paid_ads,East,view_product,2025-10-28 02:55:00,
S106765,U29361,desktop,paid_ads,East,add_to_cart,2025-10-28 03:01:00,
S106765,U29361,desktop,paid_ads,East,checkout_start,2025-10-28 03:06:00,
S106766,U13259,mobile,organic_search,South,view_product,2025-12-20 19:57:00,
S106766,U13259,mobile,organic_search,South,add_to_cart,2025-12-20 20:04:00,
S106767,U32943,mobile,organic_search,East,view_product,2025-11-30 06:20:00,
S106768,U26664,mobile,direct,South,view_product,2025-11-27 22:08:00,
S106769,U23312,desktop,organic_search,West,view_product,2025-12-20 02:02:00,
S106770,U11625,mobile,direct,South,view_product,2025-11-03 10:03:00,
